   -0.206285E-12     0.123771E-03    -0.381465E-50     0.000000E+00    -0.196692E+03    -0.423369E-41     0.100511E+09     0.812552E-45
   -0.206277E-12     0.123766E-03    -0.391915E-50     0.000000E+00    -0.196692E+03    -0.428012E-41     0.100511E+09     0.634341E-45
   -0.206269E-12     0.123761E-03    -0.402466E-50     0.000000E+00    -0.196692E+03    -0.431493E-41     0.100511E+09     0.450970E-45
   -0.206261E-12     0.123757E-03    -0.413086E-50     0.000000E+00    -0.196692E+03    -0.433781E-41     0.100511E+09     0.263051E-45
   -0.206253E-12     0.123752E-03    -0.423748E-50     0.000000E+00    -0.196692E+03    -0.434850E-41     0.100511E+09     0.712219E-46
   -0.206245E-12     0.123747E-03    -0.434421E-50     0.000000E+00    -0.196692E+03    -0.434676E-41     0.100511E+09     0.123856E-45
   -0.206237E-12     0.123742E-03    -0.445074E-50     0.000000E+00    -0.196692E+03    -0.433242E-41     0.100511E+09     0.321498E-45
   -0.206229E-12     0.123737E-03    -0.455677E-50     0.000000E+00    -0.196692E+03    -0.430531E-41     0.100511E+09     0.520999E-45
   -0.206221E-12     0.123732E-03    -0.466196E-50     0.000000E+00    -0.196692E+03    -0.426536E-41     0.100511E+09     0.721637E-45
   -0.206213E-12     0.123728E-03    -0.476602E-50     0.000000E+00    -0.196692E+03    -0.421250E-41     0.100511E+09     0.922672E-45
   -0.206205E-12     0.123723E-03    -0.486862E-50     0.000000E+00    -0.196692E+03    -0.414675E-41     0.100511E+09     0.112335E-44
   -0.206197E-12     0.123718E-03    -0.496944E-50     0.000000E+00    -0.196692E+03    -0.406814E-41     0.100511E+09     0.132292E-44
   -0.206189E-12     0.123713E-03    -0.506818E-50     0.000000E+00    -0.196692E+03    -0.397677E-41     0.100511E+09     0.152060E-44
   -0.206180E-12     0.123708E-03    -0.516452E-50     0.000000E+00    -0.196692E+03    -0.387279E-41     0.100511E+09     0.171562E-44
   -0.206172E-12     0.123703E-03    -0.525815E-50     0.000000E+00    -0.196692E+03    -0.375640E-41     0.100511E+09     0.190721E-44
   -0.206164E-12     0.123699E-03    -0.534877E-50     0.000000E+00    -0.196692E+03    -0.362784E-41     0.100511E+09     0.209459E-44
   -0.206156E-12     0.123694E-03    -0.543610E-50     0.000000E+00    -0.196692E+03    -0.348740E-41     0.100511E+09     0.227699E-44
   -0.206148E-12     0.123689E-03    -0.551983E-50     0.000000E+00    -0.196692E+03    -0.333544E-41     0.100511E+09     0.245364E-44
   -0.206140E-12     0.123684E-03    -0.559969E-50     0.000000E+00    -0.196692E+03    -0.317234E-41     0.100511E+09     0.262379E-44
   -0.206132E-12     0.123679E-03    -0.567541E-50     0.000000E+00    -0.196692E+03    -0.299854E-41     0.100511E+09     0.278670E-44
   -0.206124E-12     0.123675E-03    -0.574675E-50     0.000000E+00    -0.196692E+03    -0.281454E-41     0.100511E+09     0.294163E-44
   -0.206116E-12     0.123670E-03    -0.581344E-50     0.000000E+00    -0.196692E+03    -0.262087E-41     0.100511E+09     0.308789E-44
   -0.206108E-12     0.123665E-03    -0.587527E-50     0.000000E+00    -0.196692E+03    -0.241810E-41     0.100511E+09     0.322479E-44
